"ImportedID","CarSearchID","Engine","DealerPhone","CarYear","ErrFlg","Color","Price","BodyStyle","CarName","SellerType","SellerName","ListingID","Miles","ScraperRunID","Created"
"2951802","9995","2.4L I4","8887604158","2010","0","Black","20595","Black","Honda Accord LX","Dealer:","Honda of Covington","68751006","16455","134",NULL
"2953403","1004","4.0L V6","8776597938","2003","0","Silver","12995","Silver","Ford Ranger","Dealer:","Gjovik Ford Mercury","67930610","69394","143",NULL
"2956784","1017","2.4L I4","8888608945","2008","0","Green","19926","Green","Honda CR-V EX","Dealer:","McGrath Honda Hyundai","68269690","43817","143",NULL
"2965536","10598","3.3L V6","8883304480","2010","0","Titanium","18988","Titanium","Chrysler Town  Country LX","Dealer:","Chris Nikel CJD","66742389","28300","143",NULL
"2968521","10686","2.4L","8777399516","2010","0","Alabaster Silver Metallic","19725","Alabaster Silver Metallic","Honda Accord LX","Dealer:","Dealer:","70954512","36977","143",NULL
"2969288","10720","2.4L I4","8664012787","2011","0","Venetian Red","20995","Venetian Red","Hyundai Sonata GLS","Dealer:","Breeden Auto Group","68868671","20017","143",NULL
"2970297","10809","6 Cylinders","4172915419","2009","0","Blue","28900","Blue","Lexus RX 350","Individual Seller:","Individual Seller:","70086009","42900","143",NULL
"14853847","1199","5.5L V8 32V MPFI DOHC","8887285041","2007","1",,"36991","Sedan","MercedesBenz S550","unknown","Land Rover of Hoffman Estates","123833463","43651","275","2013-08-25 22:23:43"
"2975156","11060","2.7L I4","8886992092","2006","0","White","9495","White","Toyota Tacoma","Dealer:","A  G Auto Inc.","65541004","82262","143",NULL
"2975408","11074","2.5L","8882931588","2010","0","Black","17991","Black","Volkswagen New Beetle S","Dealer:","Dealer:","71030734","34578","143",NULL
"2979602","11307","2.4L I4","8888558549","2010","0","Red","14999","Red","Dodge Journey SE","Dealer:","Lotspeich Automotive","67562690","25943","143",NULL
"2979844","11315","5.9L I6","8665061372","2004","0","Bright Silver Metallic","21995","Bright Silver Metallic","Dodge Ram 2500","Dealer:","All Star Dodge Chrysler Jeep","70945219","98120","143",NULL
"2982234","11398","3.7L I5","8667952174","2008","0","Gold","19489","Gold","Hummer H3 LUXURY","Dealer:","Joe Machens Automotive Group","65066785","47574","143",NULL
"2984274","11577","3.0L V6","8669225843","2006","0","Tan","12990","Tan","Mercury Milan V6 Premier","Dealer:","Behlmann Buick GMC","70922275","85663","143",NULL
"2985980","1171","3.0L V6","8662843109","2004","0","Glacier Silver Metallic","9800","Glacier Silver Metallic","Mazda Mazda6 s","Dealer:","Chicago Motor Cars","46002182","72932","143",NULL
"2987083","11808","3.2L V6","8663134458","2008","0","Silver","0","Silver","Acura TL 3.2","Dealer:","Johnson Sewell Ford Lincoln","71107987","61803","143",NULL
"2987940","11895","4.6L V8","8665420160","1997","0","Green Silk Metallic","2995","Green Silk Metallic","Cadillac DeVille dElegance","Dealer:","Roberts Auto Sales","65446421","137785","143",NULL
"3001203","1235","3.5L V6","8882239554","2004","0","Silver","5500","Silver","Nissan Maxima","Dealer:","South Chicago Auto Auction of Harvey","67915127","0","143",NULL
"3004000","1245","2.5L I4","8886112988","2008","0","Red","15210","Red","Nissan Rogue S","Dealer:","Muller""s Woodfield Acura","68561936","53649","143",NULL
"3006752","126","4.4L V8","8772279431","2010","0","Black Sapphire Metallic","66994","Black Sapphire Metallic","BMW X6 xDrive50i","Dealer:","BMW of Minnetonka","67933814","19185","143",NULL
"3008290","128","2.5L I6","8885194503","2003","0","Titanium Silver Metallic","14490","Titanium Silver Metallic","BMW Z4 2.5i","Dealer:","Morrie""s Cadillac Saab","70248214","78450","143",NULL
"3014017","13440","4.0L V6","8887936699","2009","0","Gray","19998","Gray","Ford Mustang","Dealer:","CarMax","70387630","5161","143",NULL
"3016971","1364","2.4L I4","8882423136","2009","0","Aloe Green Metallic","15994","Aloe Green Metallic","Toyota Camry LE","Dealer:","Fox Lake Toyota/Scion","64824597","34337","143",NULL
"3019249","13802","2.4L I4","8777557642","2009","0","Silver","17999","Silver","Toyota Camry","Dealer:","Centennial Mazda","68153154","30999","143",NULL
"3025384","13994","2.2L I4","8885939051","2009","0","Gray","10995","Gray","Chevrolet Cobalt LS","Dealer:","Community Chevrolet","71092647","40181","143",NULL
"3030311","14110","5.4L V8","8773684447","2004","0","Red Fire Metallic","11495","Red Fire Metallic","Ford Expedition XLT","Dealer:","Radical Auto Deals","64953463","79154","143",NULL
"3035422","14221","4.0L I6","8666467520","2004","0","Blue","6888","Blue","Jeep Grand Cherokee Laredo","Dealer:","AutoMax So Cal","69815254","0","143",NULL
"3041100","14378","1.8L I4","8664550768","2010","0","Black","14992","Black","Nissan Versa","Dealer:","Power Nissan of South Bay","70896777","25169","143",NULL
"3041602","1437","3.7L V6","8883077795","2008","0","Sterling Gray Metallic","28992","Sterling Gray Metallic","Acura MDX Sport","Dealer:","Knopf Automotive","69006486","28691","143",NULL
"3042008","1437","3.5L V6","8882294513","2004","0","Tan","11995","Tan","Acura MDX Touring","Dealer:","Kensington Family Auto","69851632","122000","143",NULL
"3045188","14455","2.0L I4","8669138114","1998","0","Green","3000","Green","Saab 900 SE","Dealer:","Blok Charity Auto Clearance","68986235","163158","143",NULL
"3046533","14493","2.4L I-4","8882724936","2007","0","Blue","10999","Blue","Toyota Camry LE","Dealer:","Eastern Auto Sales","69972907","115249","143",NULL
"3056083","14660","4.6L V8","8886098140","2006","0","Silver","18205","Silver","Cadillac DTS Luxury","Dealer:","Smith Chevrolet Cadillac, Inc","69645281","73545","143",NULL
"3057124","1468","2.0L I4","8883143980","2008","0","Silver","27995","Silver","Audi TT Roadster","Dealer:","Valenti Chevrolet","71154237","47668","143",NULL
"3058559","14711","6.6L V8","8888944565","2007","0","Summit White","29988","Summit White","Chevrolet Silverado 2500 H/D","Dealer:","Wittmeier Autocenter","66881279","106207","143",NULL
"3061401","1475","3.0L I6","8773703420","2008","0","Alpine White","26900","Alpine White","BMW 328 i","Dealer:","Rallye BMW","70573998","30552","143",NULL
"3064971","14801","5.4L V8","8666918755","2006","0","Black","18995","Black","Ford Expedition King Ranch","Dealer:","Hoblit Chrysler Dodge Jeep","65578160","81001","143",NULL
"3065647","14806","4.6L V8","8662152737","2004","0","White","7992","White","Ford F150 Heritage","Dealer:","Concord Honda","69628729","79290","143",NULL
"3068161","14832","3.5L V6","8888944565","2009","0","White Diamond Pearl","26988","White Diamond Pearl","Honda Accord EX-L","Dealer:","Wittmeier Autocenter","70441278","9843","143",NULL
"3070349","14844","3.5L V6","8887539349","2008","0","Gold","19992","Gold","Honda Odyssey LX","Dealer:","Capitol Honda","70557129","33586","143",NULL
"3071985","14881","14881","3.0L V6","2147483647","2001","0","0","0","Titanium","Infiniti I30 Touring","Dealer:","0","70982371","143",NULL
"3073992","14947","4.3L V8","8885934094","2002","0","Black Onyx","22988","Black Onyx","Lexus LS 430 BASE","Dealer:","Lexus of Stevens Creek","71063099","91177","143",NULL
"3078893","15069","1.8L I4","8883552016","2010","0","Magnetic Gray","16388","Magnetic Gray","Nissan Versa S","Dealer:","Maita Nissan","69598214","27655","143",NULL
"3079664","1506","3.0L I6","8663962719","2004","0","Jet Black","0","Jet Black","BMW X3 3.0i","Dealer:","Wallingford Auto Park","65759359","65182","143",NULL
"3083974","15182","4.0L V6","8888253913","2009","0","Silver","0","Silver","Toyota 4Runner SR5","Dealer:","Elk Grove Toyota Scion","70632554","20356","143",NULL
"3087766","15208","4.0L V6","8772813621","2007","0","Super White","16495","Super White","Toyota Tundra Base","Dealer:","Capitol Toyota","67954002","56121","143",NULL
"3105868","15607","3.8L V6","8665125183","2007","0","Black","17995","Black","Jeep Wrangler X","Dealer:","Southwest Motors","65885468","60155","143",NULL
"3111366","15746","3.5L V6","8666930947","2010","0","Blue","25990","Blue","Nissan Maxima S","Dealer:","Maaliki Motors","69229522","22694","143",NULL
"3118680","1590","4.2L I6","8777667571","2007","0","Silver","15995","Silver","Chevrolet TrailBlazer LS","Dealer:","Merrick Dodge Chrysler Jeep of Wantagh","70947901","48986","143",NULL
"3121457","1598","5.7L V8","8668045827","2006","0","Brilliant Black Crystal Pearlcoat","15495","Brilliant Black Crystal Pearlcoa","Chrysler 300C Base","Dealer:","AutoSpace Corp.","69171713","54014","143",NULL
"3121620","159","3.6L V6","8885565320","2006","0","Light Platinum","18996","Light Platinum","Cadillac STS V6","Dealer:","Luther Hudson Chevrolet GMC","69762027","42003","143",NULL
"3134110","1640","4.7L V8","8887799841","2010","0","Cool Vanilla Clearcoat","22900","Cool Vanilla Clearcoat","Dodge Ram 1500 SLT","Dealer:","Port Jervis Automall","61697784","14583","143",NULL
"3138744","16634","3.0L I6","8882697191","2010","0","White","34786","White","Volvo XC70 T6","Dealer:","Ken Garff Volvo Jaguar","69058143","20777","143",NULL
"3142198","1674","4.0L V6","8882570206","1998","0","Tan","2495","Tan","Ford Explorer XLT","Dealer:","B  L Auto Sales","67275226","146608","143",NULL
"14858017","1271","1.6L I4 16V GDI DOHC Turbo","8882597257","2010","0","Black","18999","Hatchback","MINI Cooper S","unknown","Brilliance Honda in Crystal Lake","122695801","46067","275","2013-08-25 22:23:57"
"3143244","1676","4.6L V8","8887512842","2007","0","Red","11995","Red","Ford Explorer Sport Trac XLT","Dealer:","A Better Way Wholesale","65026340","81000","143",NULL
"3147468","1693","4.0L V6","8886468397","2010","0","Black","19991","Black","Ford Mustang","Dealer:","Fred Beans Ford Lincoln Doylestown","70788818","13536","143",NULL
"3148649","1696","3.0L V6","8888143471","1999","0","Black Clearcoat","5495","Black Clearcoat","Ford Taurus LX","Dealer:","Mancini Motors, Inc.","70711955","69071","143",NULL
"3150575","1703","2.4L I4","8885808740","2008","0","Basque Red","18534","Basque Red","Honda Accord EX-L","Dealer:","Route 23 Honda","69751635","34182","143",NULL
"3152035","1703","2.4L I4","8774115959","2008","0","Taffeta White","15699","Taffeta White","Honda Accord EX","Dealer:","Hillside Automall","63043910","57186","143",NULL
"3157464","17120","2.5L I4","8884805189","2009","0","Red","18990","Red","Nissan Altima 2.5 S","Dealer:","Torgerson Auto Center","68153358","32535","143",NULL
"3162578","1737","2.4L I4","8772919727","2011","0","Phantom Black Metallic","23990","Phantom Black Metallic","Hyundai Sonata","Dealer:","Holman Ford Lincoln - Maple Shade","70424798","34515","143",NULL
"3164245","1745","3.5L V6","8888992930","2008","0","Liquid Platinum Metallic","26875","Liquid Platinum Metallic","Infiniti FX35 Base","Dealer:","Ramsey Infiniti","68208460","58427","143",NULL
"3164851","1750","3.5L V6","8667869961","2008","0","Liquid Platinum","24995","Liquid Platinum","Infiniti G35","Dealer:","Autoworld KIA East Meadow","69921426","40162","143",NULL
"3175347","1811","6 Cylinders","8004091386917480","2009","0","Cream","29000","Cream","Lexus IS 250","Individual Seller:","Individual Seller:","68353305","30000","143",NULL
"3180168","18261","5.4L V8","8888214271","2010","0","Tuxedo Black Metallic","30950","Tuxedo Black Metallic","Ford F150 SuperCrew","Dealer:","Sid Dillon Crete","64608169","8000","143",NULL
"3180351","18261","4.6L V8","8666244286","2006","0","Gray","17500","Gray","Ford F150 XLT","Dealer:","Atchley Ford","70832686","56522","143",NULL
"3180809","1826","3.5L V6","8888617859","2010","0","Obsidian Black","39995","Obsidian Black","Lexus RX 350 Base","Dealer:","Wilkie Lexus","70485939","18510","143",NULL
"3188574","1860","2.3L I4","8887220032","2007","0","Gray","9995","Gray","Mazda Mazda3 s","Dealer:","Accredited Motorcars, Inc.","67937831","93958","143",NULL
"3193405","1884","5.0L V8","8778039520","2003","0","Brilliant Silver Metallic","17969","Brilliant Silver Metallic","Mercedes-Benz E-Class E500","Dealer:","Atlantic Audi","69605057","39255","143",NULL
"3200192","1918","2.5L I4","8882367012","2008","0","Silver","16566","Silver","Nissan Altima 2.5 S","Dealer:","Haldeman Nissan","70987403","42919","143",NULL
"3200890","1918","2.5L I4","8778231579","2007","0","Super Black","13000","Super Black","Nissan Altima 2.5 S","Dealer:","Central Ave Nissan","70461422","14915","143",NULL
"3201063","1918","2.5L I4","8887265905","2005","0","Polished Pewter Metallic","10950","Polished Pewter Metallic","Nissan Altima 2.5 S","Dealer:","Riverhead Auto Mall","63969220","68622","143",NULL
"3201114","1918","2.5L I4","8774535041","2009","0","Silver","20975","Silver","Nissan Altima 2.5 S","Dealer:","Kingston Nissan","68706777","9489","143",NULL
"3214208","2006","4 Cylinders","5163309374516330","1995","0","Red","18900","Red","Porsche 968 Cabriolet","Individual Seller:","Individual Seller:","64762258","43200","143",NULL
"3217056","2031","1.9L I4","8778352161","1997","0","Medium Red","3995","Medium Red","Saturn SL 2","Dealer:","L.R.A. Enterprises","68234240","103419","143",NULL
"3224505","2055","2.4L I4","8668043692","2005","0","Black","8894","Black","Toyota Camry XLE","Dealer:","Palisades Volvo/Mazda","67916358","110705","143",NULL
"3238675","2093","3.6L V6","8886433039","2007","0","Green","16494","Green","Volkswagen Passat 3.6L","Dealer:","Piazza Ardmore Acura VW of Ardmore","69389051","76792","143",NULL
"3239668","2096","2.0L I4","8886417953","2005","0","Gray","10495","Gray","Volkswagen Golf GL","Dealer:","Pacifico Auto Group","70211123","64496","143",NULL
"3243197","21074","1.6L I4","8889040955","2010","0","Gray","12952","Gray","Hyundai Accent GLS","Dealer:","Weston Buick GMC","64760031","30335","143",NULL
"3246239","2124","2.9L I6","8884437597","2005","0","Black","16524","Black","Volvo XC90 T6","Dealer:","VIP Honda","59141391","66956","143",NULL
"3258519","22333","2.7L V6","8662401709","2000","0","Gold","3997","Gold","Chrysler Concorde LX","Dealer:","Drive Today Auto Solutions","69546581","165222","143",NULL
"3261164","22433","2.4L I4","8888688796","2009","0","Silver","21991","Silver","Honda Accord EX","Dealer:","Dobbs Honda","70210299","33261","143",NULL
"3264474","2255","6.0L V8","8772971109","2010","0","Summit White","26995","Summit White","Chevrolet Express 3500 LT","Dealer:","Coughlin Chevy, GMC, Buick","69883175","26350","143",NULL
"3265923","2258","3.5L V6","8887666657","2008","0","Silverstone Metallic","16995","Silverstone Metallic","Chevrolet Impala LT","Dealer:","Rinke Chevrolet-Buick-GMC","63043615","39884","143",NULL
"3277647","22969","1.6L I4 16V MPFI DOHC","8888325384","2011","0","Summit White","15950","Summit White","Chevrolet Aveo","Dealer:","Dealer:","68759702","12364","143",NULL
"3278331","22980","8 Cylinders","2145016175214501","2003","0","Red","32000","Red","Chevrolet Corvette 50th Anniversary Edition","Individual Seller:","Individual Seller:","65531627","9200","143",NULL
"3287023","23093","5.4L V8","8668932148","2006","0","Redfire Metallic","13999","Redfire Metallic","Ford Expedition","Dealer:","Bonham Chrysler","65046214","68695","143",NULL
"3291766","23127","1.8L I4","8664136652","2010","0","Black","19870","Black","Honda Civic LX","Dealer:","Rusty Wallis Honda","69139199","3946","143",NULL
"3294097","23158","2.4L I4","8772688015","2011","0","Blue","19588","Blue","Hyundai Sonata GLS","Dealer:","Texas Premier Motors","65968520","22045","143",NULL
"3295165","2317","3.9L V6","8884633992","2002","0","Gray","8550","Gray","Dodge Dakota BASE","Dealer:","Jim Schmidt Chevrolet Buick","69638008","98226","143",NULL
"3295835","231","2.7L V6","8664203816","2010","0","Silver Steel Metallic","18988","Silver Steel Metallic","Chrysler Sebring Touring","Dealer:","Fury Dodge Chrysler of Lake Elmo","68514599","16326","143",NULL
"3296580","23207","2.4L I4","8668932148","2010","0","Green","21299","Green","Jeep Patriot Limited","Dealer:","Bonham Chrysler","40840416","0","143",NULL
"3297318","23221","3.3L V6","8886342318","2006","0","Black Onyx","17951","Black Onyx","Lexus ES 330 BASE","Dealer:","Park Place Lexus Plano","70521587","77136","143",NULL
"3298346","23232","2.5L V6","8667671559","2008","0","Black Sapphire Pearl","24950","Black Sapphire Pearl","Lexus IS 250 Base","Dealer:","Park Cities Autohaus","70348082","32450","143",NULL
"3305930","23409","2.4L I4","8666448396","2007","0","White","8999","White","Pontiac G6 Base","Dealer:","Greenville Chrysler","64743965","91114","143",NULL
"3314889","23694","6.6L V8","8884676570","2006","0","Red","27995","Red","Chevrolet Silverado 2500 H/D","Dealer:","Hamilton Auto Group","70716709","72683","143",NULL
"3315685","2375","3.0L V6","8778520330","2005","0","Blue","0","Blue","Ford Five Hundred SEL","Dealer:","Ed Schmid Ford","66356458","0","143",NULL
"3316544","23788","4.0L V6","8884676570","2007","0","Pueblo Gold Metallic","15000","Pueblo Gold Metallic","Ford Explorer Sport Trac XLT","Dealer:","Hamilton Auto Group","56690815","87115","143",NULL
"3316846","237","2.4L I4","8883387210","2007","0","Bright Silver Metallic","9989","Bright Silver Metallic","Dodge Caravan SE","Dealer:","Autos Online, Inc","64808510","64604","143",NULL
